,Unnamed: 0.1,Unnamed: 0,date,link,word_count,headline,petrol,hsd,inner_html,mDeBERTa (Very positive),mDeBERTa (Positive),mDeBERTa (Neutral),mDeBERTa (Negative),mDeBERTa (Very negative),multilingual (Very positive),multilingual (Positive),multilingual (Neutral),multilingual (Negative),multilingual (Very negative)
63,63,63,16/09/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-09-16/page-1/detail-36,155, پٹرول 5 ، ڈیزل 5.1 ، مٹی کا تیل 5.46 روپے لٹر مہنگا  ,145.82,142.62,اسلام آباد (نمائندہ خصوصی) حکومت نے پٹرولیم مصنوعات کی قیمتوں میں اضافہ کردیا گیا۔ نئی قیمتوں کا اطلاق  آج سے ہو چکا ہے۔ وزارت خزانہ نے پٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹیفکیشن جاری کردیا۔ پٹرول کی قیمت میں 5 روپے فی لٹر اضافہ کیا گیا ہے۔ پٹرول کی نئی قیمت 123روپے 30 پیسے فی لٹر ہوگئی۔ ڈیزل کی قیمت 5 روپے ایک پیسہ فی لٹر اضافے کے بعد 120 روپے 4 پیسے فی لٹر مقرر کی گئی ہے۔ مٹی کے تیل کی قیمت میں 5 روپے 46 پیسے فی لیٹر اضافہ کیا گیا ہے جس کے بعد نئی قیمت 92 روپے 26 پیسے فی لٹر ہوگئی ہے۔ لائٹ ڈیزل آئل کی قیمت 5 روپے 92 پیسے فی لیٹر اضافے سے نئی قیمت 90 روپے 69 پیسے لٹر مقرر کی گئی ہے۔ اطلاعات کے مطابق گزشتہ روز اوگرا کی طرف سے بھیجی گئی سمری میں پٹرول کی قیمت میں ایک روپے اضافہ کی سفارش کی گئی تھی۔,0.1302157938480377,0.4434931576251983,0.0817110389471054,0.2565406560897827,0.088039293885231,0.24076756834983826,0.5200338959693909,0.13569019734859467,0.061589524149894714,0.04191884398460388
64,64,64,01/09/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-09-01/page-1/detail-24,316, پٹرول ، ہائی سمیڈ ڈیزل، مٹی کے تیل کی قیمتوں میں 1.50روپے لٹر کمی ,145.82,142.62,اسلام آباد+لاہور (نامہ نگار+وقائع نگار) حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں ایک روپے50 پیسے کمی کر دی ہے۔ وزارت خزانہ سے جاری نوٹیفکیشن کے مطابق پٹرول ایک روپے 50 پیسے فی لٹر سستا کر دیا گیا ہے جس کے بعد پٹرول کی نئی قیمت 118روپے 30پیسے فی لٹر مقرر کی گئی ہے۔ ہائی سپیڈ ڈیزل بھی ایک روپے 50پیسے فی لٹر سستا کیا گیا ہے۔ ہائی سپیڈ ڈیزل کی نئی قیمت 115روپے 3پیسے فی لٹر ہو گی۔ نوٹیفکیشن کے مطابق مٹی کا تیل ایک روپے50 پیسے فی لٹر سستا کردیا گیا ہے جس کے بعد مٹی کا تیل 86 روپے 80پیسے فی لٹر میں فروخت ہوگا۔ لائٹ ڈیزل کی قیمت میں ایک روپے فی لٹر کمی کی گئی ہے۔ لائٹ ڈیزل 84 روپے 77 پیسے فی لٹر کا ہوگیا۔ پٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق منگل اور بدھ کی درمیانی رات 12بجے سے ہوگا۔ اس سے پہلے پٹرول کی قیمت 119روپے 80 پیسے، ہائی سپیڈ ڈیزل کی قیمت 116روپے 53 پیسے، مٹی کا تیل 88 روپے 30 پیسے اور لائٹ ڈیزل 85 روپے 77 پیسے فی لیٹر فروخت ہو رہا تھا۔ نوٹیفکیشن میں کہا گیا ہے عالمی منڈی میں تیل کی قیمتوں میں ردوبدل جاری ہے اور مستقبل میں تیل کی قیمت میں اضافے کی پیش گوئی کی جا رہی ہے اس کے باوجود حکومت نے عوام کو زیادہ سے زیادہ فائدہ دینے کے لیے تیل کی قیمت کم کرنے کا فیصلہ کیا ہے۔ نوٹیفکیشن میں کہا گیا ہے کہ حکومت اشیاء ضروریہ میں استحکام لانے کے لیے پرعزم ہے اور اس کے لیے قیمتوں میں اضافے کا دبائو خود برداشت کر تی ہے تاکہ عام آدمی اس سے متاثر نہ ہو۔ یہاں یہ بات بھی قابل ذکر ہے کہ پیٹرولیم لیوی کو کم سے کم سطح پر رکھا گیا ہے جو اس بات کی عکاسی ہے کہ حکومت چاہتی ہے کہ پیٹرولیم مصنوعات کی قیمتوں کا اثر اشیاء ضروریہ پر کم سے کم پڑے۔,0.1620019674301147,0.3722611367702484,0.1359180957078933,0.2888246774673462,0.0409940741956234,0.1436500996351242,0.576149582862854,0.12360217422246933,0.08009076863527298,0.0765073150396347
65,65,65,16/08/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-08-16/page-1/detail-37,162, پٹرول، ڈیزل کی قیمتیں برقرار، مٹی کا تیل 80 پیسے لٹر مہنگا ,145.82,142.62,لاہور (نیٹ نیوز) وزرات خزانہ نے پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل کا نوٹیفکیشن جاری کردیا۔ نوٹیفکیشن کے مطابق پیٹرول اور ڈیزل کی قیمتیں برقرار رکھی گئی ہیں تاہم مٹی کے تیل اور لائٹ ڈیزل کی فی لیٹر قیمت میں اضافہ کیا گیا ہے۔ نوٹیفکیشن میں کہا گیا ہے کہ مٹی کے تیل کی قیمت میں 81 پیسے فی لیٹر جبکہ لائٹ ڈیزل کی قیمت میں ایک روپے 10 پیسے فی لیٹر اضافہ کیا گیا ہے۔ نوٹیفکیشن کے مطابق پیٹرول کی قیمت 119 روپے 80 پیسے فی لیٹر اور ہائی سپیڈ ڈیزل کی قیمت 116 روپے 53 پیسے فی لیٹر پر برقرار رہے گی۔ پٹرولیم مصنوعات کی قیمتوں میں ردو بدل کا اطلاق رات 12 بجے ہوگا جبکہ یہ قیمتیں اگلے 15 دن کیلئے ہوں گی۔ خیال رہے کہ گزشتہ روز آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا) نے پیٹرول کی قیمت میں 50 پیسے فی لیٹر اور ڈیزل کی قیمت میں 2 روپے 50 پیسے فی لیٹر اضافے کی تجویز دی تھی۔,0.0651092752814292,0.2377412468194961,0.3204561471939087,0.3017847836017608,0.0749086216092109,0.2535887658596039,0.49236202239990234,0.1403544694185257,0.06225641816854477,0.05143832787871361
66,66,66,01/08/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-08-01/page-1/detail-17,197, مٹی کا تیل 35 پیسے لٹر مہنگا‘ پٹرول‘ ایل پی جی کے نئے نرخوں کا نوٹیفکیشن ,137.79,134.48,اسلام آباد (نوائے وقت رپورٹ) وزارت خزانہ نے پٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن جاری کر دیا۔ جس کے مطابق نئی قیمتوں کا اطلاق آج سے ہو گیا۔ پٹرول ایک روپے 71 پیسے فی لٹر مہنگا کر دیا گیا۔ پٹرول کی نئی قیمت 119 روپے 80 پیسے فی لٹر مقرر کر دی گئی۔ مٹی کے تیل کی قیمت میں35  پیسے فی لٹر اضافہ کر دیا گیا۔ نئی قیمت 87 روپے 49 پیسے مقرر کر دی گئی۔ لائٹ اور ہائی سپیڈ ڈیزل کی قیمتوں میں کوئی ردوبدل نہیں کیا گیا۔ ہائی سپیڈ ڈیزل کی قیمت 116 روپے 53 پیسے فی لٹر پر برقرار ہے۔ دریں اثناء اوگرا نے ایل پی جی کی قیمت میں اضافہ کر دیا۔ اس حوالے سے جاری نوٹیفکیشن کے مطابق ایل پی جی کی قیمت میں 9 روپے 53 پیسے فی کلو اضافہ کر دیا گیا۔ جس سے ایل پی جی کی فی کلو قیمت 169 روپے 67 پیسے ہو گئی۔ ایل پی جی کا 11.8 کلو کا گھریلو سلنڈر 112 روپے 50  پیسے مہنگا ہو گیا۔ ایل پی جی کے گھریلو سلنڈر کی نئی قیمت 2002.7 روپے مقرر کی گئی ہے۔ ایل پی جی کئی نئی قیمتوں کا اطلاق یکم اگست2021ء کیلئے ہو گا۔,0.1076302230358123,0.40138640999794,0.1238268837332725,0.2704671621322632,0.0966893061995506,0.27939873933792114,0.6084442138671875,0.07417812943458557,0.02050291933119297,0.017475897446274757
67,67,67,16/07/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-07-16/page-1/detail-9,333, عید سے قبل پٹرول 5.40، ڈیزل 2.54مٹی کا تیل  1.39روپے لٹر مہنگا ,127.3,122.04,اسلام آباد+لاہور (خبرنگار خصوصی‘نامہ نگار‘وقائع نگار)  عید سے پٹرول اور ایل پی جی کی قیمتوں میں بڑا اضافۃ کردیا گیا۔وزیراعظم عمران خان نے پٹرولیم مصنوعات کی قیمتوں کے حوالے سے اوگرا کی سفارشات کے برعکس عوام پر کم بوجھ ڈالنے کا فیصلہ کرتے ہوئے پٹرول کی قیمت میں پانچ روپے چالیس پیسے اضافہ کرنے کا فیصلہ کیا ہے۔ وزیراعظم آفس کی جانب سے جاری پریس ریلیز میں کہا گیا ہے کہ عالمی منڈی میں گذشتہ کئی ماہ سے پٹرولیم مصنوعات کی بڑھتی ہوئی قیمتوں کے پیش نظر اوگرا کی جانب سے پٹرول کی قیمت میں 11.40 روپے فی لٹر اضافے کی تجویز دی گئی تھی لیکن  وزیر اعظم نے  اوگرا سفارشات کے برعکس عوامی مفاد میں  پٹرول کی قیمت میں محض 5.40 روپے لٹر اضافے کی منظوری دی ہے۔ ڈیزل کی قیمت میں 2.54 روپے لٹر، کیروسین آئل کی قیمت میں 1.39روپے لٹر اور لائٹ ڈیزل کی قیمت میں 1.27روپے لٹر کی اجازت دی گئی ہے۔ اوگرا کی تجویز کے مطابق پٹرول کی قیمتوں میں اضافہ نہ کرنے اور عوام کو زیادہ سے زیادہ ریلیف فراہم کرنے کی غرض سے کئے جانے والے اس فیصلے کے نتیجے میں  پڑنے والا بوجھ حکومت خود برادشت کرے گی۔ علاوہ ازیں  ایل پی جی کی قیمت میں 5 روپے کلو اضافہ کر دیا گیا جس کے بعد سرکاری قیمت 165 فی کلو ہو گئی۔ ایل پی جی انڈسٹری ایسوسی ایشن فائونڈر چیئرمین عرفان کھوکھر کے مطابق ایل پی جی کی قیمت میی 5 روپے فی کلو کا اضافہ کردیا گیا ہے اور پولیس اور سرکاری اہلکاروں کی سرپرستی میں ایل پی جی کی بلیک مارکیٹنگ جاری ہے۔ عرفان کھوکھر کے مطابق ایل پی جی گیس اضافے کے بعد 165 روپے میں فروخت کی جارہی ہے۔ گھریلو سلنڈر کی قیمت میں 60 روپے کا اضافہ کیا گیا ہے اور گھریلو سلنڈر 1950 میں فروخت ہورہا ہے۔ کمرشل سلنڈر کی قیمت میں 225 اضافہ کیا گیا ہے، اور کمرشل سلنڈر 7490 میں فروخت جاری ہے۔ جبکہ گلگت میں گیس کی قیمت 185 روپے فی کلو پر پہنچ گئی ہے۔,0.0788609310984611,0.3592332303524017,0.1727104187011718,0.304282397031784,0.0849131047725677,0.27485427260398865,0.5266639590263367,0.09649980813264847,0.058226078748703,0.04375595599412918
68,68,68,01/07/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-07-01/page-1/detail-24,296, پٹرول2،ڈیزل1.44، مٹی کا تیل3.86روپے لٹر مہنگا ,123.3,120.04,اسلام آباد (نمائندہ خصوصی) حکومت نے آج یکم جولائی سے پٹرول کی فی لٹر قیمت میں دو روپے، ڈیزل کی قیمت میں ایک روپیہ 44پیسے فی لٹر، مٹی کے تیل کی قیمت میں تین روپے 86پیسے فی لٹر اور لائٹ ڈیزل کی قیمت میں تین روپے 72پیسے فی لٹر اضافہ کر دیا ہے۔ پٹرول کی نئی قیمت112روپے69پیسے فی لٹر، ڈیزل کی قیمت 113روپے 99پیسے، مٹی کے تیل کی قیمت 85روپے 75پیسہ فی لٹر اور لائٹ ڈیزل کی قیمت 83روپے 40پیسے فی لیٹر مقرر کی ہے۔ نئے نرخ لاگو ہو گئے ہیں۔ بیان میں کہا گیا کہ اوگرا یکم  مئی سے پیٹرولیم مصنوعات کی قیمت میں اضافہ کی سفارش کر رہی ہے۔ تاہم حکومت نے سیلز ٹیکس اور پیٹرولیم لیوی میں ایڈجسٹمنٹ کر کے اس کے اثر کو زائل کیا۔ اس سال252.41 ارب روپے کی صارفین کو سبسڈی دی۔ وزیراعظم عمران خان کے معاون خصوصی برائے سیاسی روابط شہباز گل نے الگ بیان میں کہا کہ عالمی مارکیٹ میں قیمتوں میں اضافے کی وجہ سے اوگرا نے 6 روپے 5 پیسے فی لیٹر پٹرول کی قیمت میں اضافہ تجویز کیا تھا لیکن وزیراعظم نے صرف 2 روپے فی لیٹر اضافے کی اجازت دی ہے۔ پاکستان پیپلزپارٹی کے چیئرمین بلاول بھٹو زرداری نے  پٹرولیم مصنوعات کی قیمتوں میں اضافے پر رد عمل میں کہا کہ پٹرول کی قیمت میں اضافے کے ساتھ عوام دشمن بجٹ کا پہلا نتیجہ قوم کو موصول ہوگیا۔ آہستہ آہستہ بجلی، گیس سمیت ہر اشیائے ضروریہ کے ساتھ اسے مزید مہنگا کیا جائے گا۔ اضافہ نے سلیکٹڈ وزیراعظم کے عزائم بے نقاب کردیئے ہیں۔ وزیراعظم اوگرا کی آڑ میں عوام پر وار کر رہے ہیں، مہنگائی کا طوفان آئے گا۔اوگرا نے ایل پی جی مہنگی کرنے کا نوٹیفکیشن جاری کر دیا۔ ایل پی جی کی قیمت میں 18 روپے 84 پیسے فی کلو اضافہ کیا گیا ہے۔,0.0871517062187194,0.3959267437458038,0.1267798393964767,0.2754524052143097,0.114689253270626,0.37949255108833313,0.47483548521995544,0.07047442346811295,0.03929857909679413,0.03589886054396629
69,69,69,16/06/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-06-16/page-1/detail-34,95, پٹرول2.13ڈیزل 1.72، مٹی کا تیل 1.89روپے لٹر مہنگا ,118.3,115.03,اسلام آباد (نمائئندہ خصوصی) وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا ہے۔ پٹرول کی قیمت میں 2روپے13 پیسے  فی لٹر، ڈیزل  کی قیمت میں ایک روپیہ 79پیسہ فی لٹر، مٹی کے تیل کی قیمت میں ایک روپیہ89پیسہ فی لٹر اور  لائٹ ڈیزل کی قیمت میں 2روپے تین پیسے فی لٹر اضافہ کیا گیا ہے۔ 16جون سے پٹرول کی نئی قیمت110.69روپے فی لٹر، ڈیزل112.55روپے فی لٹر، مٹی کا تیل 81.89روپے فی لٹر اور لائٹ ڈیزل 79.68روپے فی لٹر مقرر کی گئی ہے۔ نئے نرخوں پر عملدرآمد رات گئے بارہ بجے ہی شروع ہو گیا۔,0.0929291918873786,0.3955831527709961,0.1732934564352035,0.2617149651050567,0.0764791741967201,0.3312145471572876,0.4658910930156708,0.092801533639431,0.05904937535524368,0.05104341357946396
70,70,70,01/06/2021,https://www.nawaiwaqt.com.pk/E-Paper/islamabad/2021-06-01/page-1/detail-8,209, پٹرولیم مصنوعات کی قیمتیں برقرار وزیراعظم کا اضافہ نہ کرنے کا فیصلہ ایل پی جی مزید مہنگی  ,119.8,116.53,اسلام آباد (خصوصی نامہ نگار+ اے پی پی) حکومت کا پٹرولیم مصنوعات کی قیمتوں میں اضافہ نہ کرنے کا فیصلہ‘ وزارت خزانہ نے اعلامیہ جاری کر دیا۔ تفصیل کے مطابق وزیراعظم نے پٹرولیم مصنوعات کی قیمتوں میں اضافہ نہ کرنے کا فیصلہ کیا ہے۔ پٹرول 108 روپے 56 پیسے ، ہائی سپیڈ ڈیزل کی قیمت 110 روپے 76 پیسے فی لیٹر مقرر کی گئی ہے، مٹی کا تیل 80 روپے جبکہ لائٹ ڈیزل آئل کی قیمت 77 روپے 65 پیسے فی لیٹر برقرار رکھی گئی ہے۔ قیمتوں کا اطلاق گزشتہ رات 12 بجے سے کردیا گیا ہے۔ اے پی پی کے مطابق آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا) نے ملک میں پیدا ہونے والی ایل پی جی گیس کے 11.8 کلوگرام کے سلنڈر کی قیمت میں 94 روپے 89 پیسے کا اضافہ کر دیا ہے۔ اوگرا کی طرف سے جاری نوٹیفکیشن کے مطابق جون میں اب یہ سلنڈر 1667.29 روپے میں دستیاب ہو گا جبکہ مئی میں اس کی قیمت 1572.40 روپے تھی۔ اس کے علاوہ جون کیلئے ایل پی جی کی فی میٹرک ٹن قیمت ایک لاکھ 41 ہزار 295 روپے 32 پیسے مقرر کی گئی ہے جو کہ مئی میں ایک لاکھ 33 ہزار 254 روپے 19 پیسے تھی۔ نئی قیمتوں کا اطلاق (آج) یکم جون سے ہو گا۔,0.0367630682885646,0.1695163547992706,0.4973748624324798,0.2510277330875397,0.0453180335462093,0.30236196517944336,0.5345494747161865,0.11222172528505325,0.03533424809575081,0.015532661229372025
71,71,71,18/05/2021,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2021-05-18/page-1/detail-29,794, لیٹروں کو نہیں چھوڑ سکتے،عمران:پٹرولیم مصنوعات مہنگی کرنے کی سمری مسترد ,119.8,116.53,اسلام آباد (نمائندہ خصوصی+وقائع نگار خصوصی) وزیراعظم  نے کہا ہے کہ قومی دولت لوٹنے والوں کو نہیں چھوڑا جا سکتا۔ وزیراعظم عمران خان کی زیرصدارت حکومتی رہنماؤں اور ترجمانوں کا اجلاس ہوا جس میں ملکی معاشی صورتحال پر بریفنگ دی گئی۔ معاشی ٹیم نے بریفنگ دیتے ہوئے کہا کہ کرونا وباء کے باوجود ہمارے معاشی اعشاریے مثبت ہیں، برآمدات اور ترسیلات زر میں مسلسل اضافہ ہورہا ہے، اس وقت مہنگائی پوری دنیا کا مسئلہ ہے، جبکہ پاکستان میں مہنگائی دیگر ممالک کی نسبت کم ہے، خطے میں سب سے کم پٹرولیم مصنوعات کی قیمتیں پاکستان میں ہیں۔ وزیراعظم نے کہا کہ حکومت مہنگائی میں کمی کے لیے ہر ممکن انتظامی اور پالیسی فیصلے کررہی ہے، مثبت معاشی اعشاریوں کے فائدہ براہ راست عوام کو ملنا چاہئے، آئندہ بجٹ میں عوامی ریلیف اور ترقیاتی منصوبوں پر توجہ دی جائے۔ اجلاس میں شہباز شریف کیس میں دائر اپیل پر بھی بات چیت ہوئی۔ وزیراعظم عمران خان نے کہا کہ شہباز شریف کے خلاف اربوں روپے کی کرپشن کے کیسز ہیں، کسی سے ذاتی مسئلہ نہیں، قومی دولت لوٹنے والوں کو نہیں چھوڑا جا سکتا، قانون کی حکمرانی کے لیے کسی بھی حد تک جائیں گے، ہماری 25 سالہ سیاسی جدوجہد انصاف اور قانون کی حکمرانی کی جدوجہد ہے، احتساب کا عمل اور قانون کی حکمرانی کی جدوجہد جاری رہے گی۔ حکومتی ترجمانوں کے اجلاس میں حکومتی کارکردگی اور معیشت کی صورتحال پر غور کیا گیا اور وزیراعظم نے کہا کہ ملکی معیشت بہتری کی جانب گامزن ہے، حکومتی اقدامات کی وجہ سے معیشت بہتر ہورہی ہے، ملکی برآمدات 13.50 فیصد بڑھ گئی ہیں، کرنٹ اکاؤنٹ خسارہ 10 ماہ سے سرپلس ہے۔ وزیراعظم عمران خان نے کہا کہ آئی ٹی ایکسپورٹس 44 فیصد، سیمنٹ کی فروخت 40 فیصد بڑھ گئی، ٹریکٹرز کی فروخت میں 58 فیصد اضافہ ہوا، حکومتی اقدامات کی وجہ سے کسانوں کو 1100 ارب روپے زیادہ ملے۔ عالمی سطح  پر خام تیل، پام آئل اور دیگر چیزیں منہگی ہوئیں۔ وزیراعظم نے ترجمانوں کو معاشی میدان میں حکومتی کامیابیاں اجاگرکرنے کی ہدایت دی ہے۔  علاوہ ازیں وزیر تعلیم خیبر پی کے شہرام ترکئی نے گزشتہ روز وزیراعظم عمران خان سے ملاقات کی۔ خیبر پی کے میں شعبہ تعلیم سے متعلق اقدامات پر بات کی گئی ہے۔علاوہ ازیں وزیراعظم عمران خان کی زیر صدارت دورہ سعودی عرب سے متعلق اجلاس ہوا جس میں وفاقی وزرائ‘ معاونین اور اعلیٰ حکام نے شرکت کی۔ سیکرٹری خارجہ نے وزیراعظم اور شرکاء کو کامیاب دورہ سعودی عرب کے فالو اپ پر بریفنگ دی۔ اقتصادی‘ سعودی سرمایہ کاری‘ دو طرفہ تعاون کے فروغ پر بھی بریف کیا گیا۔ اجلاس میں پاکستانی وفد کا  والہانہ استقبال کرنے پر سعودی قیادت سے اظہار تشکر کیا گیا۔ وزیراعظم نے پاکستان میں سعودی سرمایہ کاری کو فروغ دینے کے معاہدے شروع کرنے کی ہدایت کی اور وزراء کو اپنے تمام سعودی ہم منصبوں  کے ساتھ رابطہ قائم کرنے کا بھی حکم دیا۔ انہوں نے کہا کہ پاک سعودیہ مفادات کیلئے اہم منصوبوں کو بروقت مکمل کیا جائے۔  سعودی عرب کو تجارت ‘ توانائی‘ سیاحت میں سرمایہ کاری کی پیشکش کی جائے۔ سعودی وژن 2030ء کے تحت پاکستانیوں کیلئے ملازمت کے مواقع پیدا ہوں گے۔ سعودی عرب میں ہنر مند و نیم ہنر مند افرادی قوت میں تعاون فراہم کیا جائے۔ سعودی عرب میں ملازمتوں سے پاکستان کی معیشت مزید بہتر ہوگی۔ دورے کے فالو اپ سے پاک سعودیہ تعلقات کو مزید وسعت ملے گی۔ وزیراعظم نے ہدایت کی کہ دورے کے دوران معاہدوں کو ہر صورت مکمل کیا جائے۔دریں اثنا  وزیراعظم نے پٹرولیم مصنوعات کی قیمتوں میں اضافہ کی سمری مسترد کرتے ہوئے موجودہ قیمتوں کو برقرار رکھا ہے دوسری جانب وزارت خزانہ نے بھی نوٹیفیکیشن جاری کر دیا ہے۔ وفاقی حکومت نے آئندہ پندرہ روز کے لیے پیٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ کرلیا۔ وزیر مملکت برائے اطلاعات فرخ حبیب نے سماجی رابطے کی ویب سائٹ ٹویٹر پر بتایا کہ آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا)نے پیٹرولیم مصنوعات کی قیمتوں میں اضافے کی تجویز دی تھی جسے مسترد کرتے ہوئے قیمتیں برقرار رکھنے کا فیصلہ کیا گیا ہے۔انہوں نے بتایاکہ اوگرا نے پیٹرول پر ایک روپیہ 90 پیسے فی لیٹر اور ڈیزل پر 3روپے 25 پیسے فی لیٹر اضافے کی تجویز دی تھی۔پیٹرولیم مصنوعات کی قیمتیں نہ بڑھانے سے حکومتی خزانے کو 2.77 ارب کا روپے بوجھ برداشت کرنا پڑے گا۔ حکومت نے نہ صرف پیٹرولیم لیوی میں ا،یڈجسمنٹ کی بلکہ لائیٹ ڈیزل اور کیروسین آئل پر سیلز ٹیکس میں بھی کمی کی ہے۔ وزیراعظم عمران خان نے 30 اپریل کو بھی پیٹرولیم مصنوعات کی عالمی سطح پر قیمتوں اضافے کے باوجود قیمتوں میں اصافہ نہیں کیا تھا جس سے 4.8ارب روپے کا بوجھ حکومتی خزانہ نے براداشت کیا تھا۔حکومت نے رواں برس 16 جنوری کو پٹرولیم مصنوعات کی قیمتوں میں 4روپے 42 پیسے فی لٹر تک اضافہ کیا ،تیس جنوری کوایک بار پھر پٹرولیم مصنوعات کی قیمتوں میں 3روپے فی لٹر کا اضافہ کیاگیا۔,0.0007460936903953,0.0021575584542006,0.16389200091362,0.817068874835968,0.0161354336887598,0.02818450890481472,0.09449426829814911,0.7638508677482605,0.09096750617027283,0.02250291034579277
72,72,72,01/05/2021,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2021-05-01/page-1/detail-24,207, پٹرولیم مصنوعات کی قیمتیں برقرار ایل پی جی 12.39کلو سستی  ,118.09,116.53,اسلام آباد (خبر نگار خصوصی) وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ کیا ہے۔ وزیراعظم عمران خان کے معاون خصوصی برائے سیاسی روابط شہباز گل کا کہنا تھا کہ وزیراعظم نے فیصلہ کیا ہے کہ پٹرولیم مصنوعات کی قیمتیں نہیں بڑھائی جائیں گی۔ پٹرولیم مصنوعات کی قیمتوں میں اضافے کا امکان پر انہوں نے کہا کہ اوگرا کی سمری میں 5 سے 10 روپے اضافے کی سفارش کی گئی تھی لیکن وزیراعظم نے اوگرا سمری نامنظور کرکے 16 اپریل کی قیمتیں برقرار رکھنے کا فیصلہ کیا۔ علاوہ ازیں اوگرا نے ایل پی جی کی فی کلو قیمت میں 12 روپے 39 پیسے کمی کا نوٹیفکیشن جاری کردیا۔ نوٹیفکیشن کے مطابق ایل پی جی کی نئی قیمت 133 روپے 25 پیسے فی کلو مقرر کردی گئی۔ جبکہ اپریل میں ایل پی جی کی قیمت 145 روپے 64 پیسے فی کلو تھی۔  جس کے بعد ایل پی جی کا 11.8 کلوگرام کا گھریلو سلنڈر 146 روپے 19 پیسے سستا ہوگیا۔ نئی قیمتوں کا اطلاق مئی 2021 کیلئے ہوگا۔ نوٹیفکیشن میں کہا گیا ہے کہ ایل پی جی کے گھریلو سلنڈرکی نئی قیمت 1572 روپے 40 پیسے مقرر کردی گئی۔ جبکہ اپریل میں ایل پی جی کے گھریلو سلنڈر کی قیمت 1718 روپے 59 پیسے تھی۔,0.1064696758985519,0.4239797294139862,0.2958651483058929,0.15170818567276,0.0219772383570671,0.15912869572639465,0.36151382327079773,0.2875864505767822,0.13054051995277405,0.06123051792383194
73,73,73,16/04/2021,https://www.nawaiwaqt.com.pk/E-Paper/lahore/2021-04-16/page-1/detail-27,142, پٹرول 1.79 ، ڈیزل2.32 مٹی کا تیل2.06 روپے لٹر سستا ,112.69,113.99, اسلام آباد (وقائع نگارخصوصی) وزیراعظم نے پٹرولیم  مصنوعات کی قیمتوں میں کمی کی منظوری دیدی۔  وزیر خزانہ حماد اظہر نے ٹویٹ میں کہا کہ پٹرول ایک روپے 79  پیسے‘ ڈیزل دو روپے 32  پیسے فی لٹر سستا ہوگیا۔  پٹرول کی نئی قیمت 108  روپے 56  پیسے‘  ڈیزل‘ 110   روپے 76  پیسے فی لٹر مقرر کر دی گئی۔  مٹی کا تیل 2 روپے 6 پیسے  فی لٹر سستا کر دیا گیا۔ مٹی کے تیل کی نئی  قیمت 80  روپے فی لٹر مقرر کر دی گئی۔ لائٹ ڈیزل دو روپے 21  پیسے فی لٹر سستا ہوگیا۔ لائٹ ڈیزل کی نئی قیمت 77  روپے 65  پیسے مقرر کر دی گئی۔ پٹرولیم مصنوعات  کی نئی قیمتوں کا  اطلاق  گزشتہ رات 12 بجے سے ہوگیا۔اس حوالے سے پہلے وزیرخزانہ نے ٹویٹ کر کے یہ خوشخبری قوم کو سنائی اس کے بعد باقاعدہ نوٹیفکیشن جاری کیا گیا ہے,0.1102143228054046,0.4198353588581085,0.2321448624134063,0.1853965520858764,0.052408892661333,0.18420928716659546,0.45977967977523804,0.20477914810180664,0.08847080916166306,0.06276100128889084
