,date,link,word_count,headline,petrol,hsd,inner_html,openai_headline_very_positive,openai_headline_positive,openai_headline_neutral,openai_headline_negative,openai_headline_very_negative,openai_text_very_positive,openai_text_positive,openai_text_neutral,openai_text_negative,openai_text_very_negative,gemini_headline_very_positive,gemini_headline_positive,gemini_headline_neutral,gemini_headline_negative,gemini_headline_very_negative,gemini_text_very_positive,gemini_text_positive,gemini_text_neutral,gemini_text_negative,gemini_text_very_negative,gemini_headline_overall_sentiment,gemini_text_overall_sentiment,openai_headline_overall_sentiment,openai_text_overall_sentiment
10,2024-07-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-07-16/page-1/detail-16,91.0,پٹرول 9.99، ڈیزل 6.18روپے فی لٹر مہنگا، نوٹیفکیشن جاری,275.6,283.63,اسلام آباد(مانیٹرنگ ڈیسک، نیوز ایجنسیاں) بجلی کی قیمتوں میں اضافے کے بعد پٹرولیم مصنوعات کی قیمتیں بھی بڑھا دی گئیں۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 9 روپے 99 پیسے فی لٹر جبکہ ڈیزل کی قیمت میں 6 روپے 18 پیسے کا اضافہ کیا گیا ہے۔ قیمتوں میں اضافے کے باعث پٹرول کی نئی قیمت 275روپے 60 پیسے جبکہ ڈیزل کی نئی قیمت 283 روپے 63 پیسے ہوگئی۔وزیراعظم نے پیٹرولیم مصنوعات کی قیمتوں میں اضافے کی منظوری دے دی ہے، نئی قیمتوں کا اطلاق 12 بجے سے ہوگا۔,0.0,0.05,0.1,0.5,0.35,0.0,0.01,0.1,0.6,0.29,0.0,0.0,0.25,0.7,0.05,0.0,0.0,0.6,0.38,0.02,-0.7999999999999999,-0.42,-1.15,-1.17
11,2024-07-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-07-01/page-1/detail-1,199.0,پٹرول 45۔7، ڈیزل 56۔9مٹی کا تیل 05۔10روپے لٹر مہنگا,265.61,277.45,اسلام آباد(مانیٹرنگ ڈیس، نیوز ایجنسیاں وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتوں میں 9.56پیسے فی لیٹر تک اضافہ کر دیا، وزارتِ خزانہ نیپٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹیفکیشن جاری کردیا۔نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 7 روپے 45 پیسے کا اضافہ کیا گیا ہے جس کے بعد پٹرول 258.16 روپے سے بڑھ کر 265.61روپے فی لیٹر ہوگیا ہے۔اسی طرح ہائی سپیڈ ڈیزل فی لیٹر 9 روپے 56 پیسے مہنگا کیا گیا ہے جس کے بعد ڈیزل کی قیمت 267.89 روپے سے بڑھ کر 277.49 روپے فی لیٹر ہوگئی ہے۔لائٹ ڈیزل کی قیمت میں بھی 9 روپے 88 پیسے فی لیٹر کا اضافہ کیا گیا ہے، مٹی کے تیل کی قیمت میں 10 روپے 5 پیسے فی لیٹر کا اضافہ کیا گیا ہے۔پٹرولیم مصنوعات کی قیمتوں میں اوگرا کی سفارشات پر اضافہ وزیراعظم کی منظوری سے کیا گیا ہے اور بجٹ میں اعلان کردہ پٹرولیم ڈیولپمنٹ لیوی میں اضافے کو ان قیمتوں میں شامل نہیں کیا گیا ہے اور یہ اضافہ اس کے بغیر عالمی منڈی میں تیل کی قیمتوں میں اضافے کے تناظر میں کیا گیا ہے۔نوٹیفکیشن کے مطابق قیمتوں کا اطلاق رات بارہ بجے سے ہوگیا ہے جو اگلے پندرہ روز تک لاگو رہیں گی۔,0.0,0.0,0.1,0.45,0.45,0.0,0.01,0.15,0.6,0.24,0.0,0.0,0.1,0.6,0.3,0.0,0.0,0.65,0.3,0.05,-1.2,-0.4,-1.35,-1.07
12,2024-06-15,https://dailypakistan.com.pk/E-Paper/karachi/2024-06-15/page-1/detail-6,81.0,پٹرول 10.20اور ڈیزل 2.33روپے فی لٹر سستا,258.16,267.89,اسلام آباد(مانیٹرنگ ڈیسک )پیٹرول 10 روپے سے زائد سستا کردیا گیا،جبکہ ڈیزل کی قیمت میں فی لٹر2روپے 33پیسے کمی کر دی گئی ،۔وزیراعظم آفس کی جانب سے جاری کردہ بیان کے مطابق حکومت نے آئندہ پندرہ دنوں کی پٹرولیم مصنوعات کی نئی قیمتیں جاری کر دی ہیں جس کے مطابق پٹرول کی قیمت میں فی لٹر 10 روپے 20 پیسے اور ڈیزل کی قیمت میں 2 روپے 33 پیسے فی لیٹر کمی کی گئی ہے۔نئی قیمتوں کا اطلاق رات گئے شروع ہو گیا۔,0.05,0.6,0.25,0.05,0.05,0.1,0.75,0.1,0.03,0.02,0.1,0.4,0.5,0.0,0.0,0.05,0.4,0.55,0.0,0.0,0.6000000000000001,0.5,0.5499999999999999,0.8799999999999999
13,2024-06-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-06-01/page-1/detail-1,333.0,پٹرول 4.74، ڈیزل  3.86، لائٹ ڈیزل 3.88، کیروسین آئل 1.87روپے لٹر سستا,268.36,270.22,اسلام آباد(مانیٹرنگ ڈیسک، نیوز ایجنسیاں) وزارت خزانہ نے پٹرولیم مصنوعات کی قیمتوں میں کمی کا اعلان کر دیا، جاری کردہ نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 4.74روپے، ڈیزل کی قیمت میں 3.86روپے مٹی کے تیل کی قیمت میں 1.87اور لائٹ ڈیزل کی قیمت میں 3.88روپے فی لٹر کمی گئی ہے۔ یوں پٹرول کی نئی قیمت268.36اور ڈیزل کی نئی قیمت270.22مٹی کے تیل کی نئی قیمت 171.61اور لائٹ ڈیزل کی نئی قیمت 157.29روپے فی لٹر مقرر کی گئی ہے، نئی قیمتوں کا اطلاق گزشتہ رات12بجے سے ہو گیا اس سے قبل انکشاف ہوا کہ وزیراعظم سے منسوب پٹرولیم مصنوعات کی قیمتوں میں کمی سے متعلق غلط بیان جاری کیا گیا۔اْدھر وزیراعظم ہاؤس سے وزیر اعظم شہباز شریف کی طرف سے پیٹرولیم مصنوعات کی قیمتوں میں کمی کی ہدایت کی خبر جاری گئی خبر نیشنل میڈیا پر نشر وانے کے بعد  وزیراعظم نے اس پر حیرانی کا اظہار کرتے ہوئے واقعے کی تحقیقات کے لئے کمیٹی تشکیل دے دی۔اس سے قبلخبر نشر ہوئی تھی تھی کہ وزیرِ اعظم نے وزارت خزانہ کی جانب سے سمری موصول ہونے کے بعد پیٹرول کی قیمت میں 15.40 روپے اورڈیزل کی قیمت میں 7 روپے 90 کمی کی منظوری دیدی۔ وزیر اعظم نے اپنے بیان میں کہا کہ حکومت کی عوام دوست پالیسیوں سے مہنگائی میں واضح کمی ہوئی اور معاشی استحکام آیا ہے۔ ملک میں ایل پی جی کی قیمتوں میں 3روپے 86 پیسے فی کلوکی کمی کر دی گئی، فی کلونئی قیمت 234روپے 59 پیسے مقرر کی گئی ہے۔اوگرانے ایل پی جی کی قیمتوں میں کمی کا اعلان کر تے ہوئے نوٹیفکیشن جاری کر دیا۔نوٹیفکیشن کے مطابق ایل پی جی کی قیمتوں میں 3روپے 86 پیسے فی کلوکی کمی کی گئی ہے جس کے بعد نئی قیمت 234 روپے 59 پیسے ہو گئی ہے۔ گھریلو سلنڈر 45 روپے 62 پیسے سستا ہو گیاہے اور گھریلو سلنڈر کی نئی قیمت 2768 روپے مقرر کی گئی ہے۔ مئی میں گھریلوسلنڈرکی قیمت 2813 روپے 85 پیسے مقرر تھی۔ اوگرا نے جون کیلئے ایل پی جی کی قیمت کا نوٹیفکیشن جاری کردیا,0.0,0.1,0.7,0.1,0.1,0.15,0.55,0.2,0.08,0.02,0.05,0.75,0.2,0.0,0.0,0.1,0.65,0.25,0.0,0.0,0.85,0.8500000000000001,-0.2,0.73
14,2024-05-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-05-16/page-1/detail-4,201.0,پٹرول 15.39، ڈیزل 7.88، مٹی کا تیل 9.86روپے فی لٹر سستا,273.1,274.08,اسلام آباد(مانیٹرنگ ڈیسک) پیٹرولیم مصنوعات کی قیمتوں میں بڑی کمی کردی گئی۔وزیراعظم شہباز شریف نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کی منظوری دیدی۔اوگرا نے پیٹرولیم مصنوعات کی قیمتوں میں کمی کی سمری وزیراعظم کو ارسال کی تھی۔وزارت خزانہ نے پیٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن جاری کردیا۔نوٹیفکیشن کے مطابق پیٹرول کی قیمت میں 15 روپے 39 پیسے فی لیٹرکمی کی گئی۔ پیٹرول کی فی لیٹر نئی قیمت 273 روپے 10 پیسے مقرر کی گئی۔ہائی اسپیڈ ڈیزل کی قیمت میں 7 روپے 88 پیسے فی لیٹر کمی کی گئی۔ ہائی اسپیڈ ڈیزل کی نئی قیمت 274 روپے 8 پیسے فی لیٹر مقرر کی گئی۔لائٹ ڈیزل آئل کی قیمت میں 7 روپے54 پیسے فی لیٹرکمی کر دی گئی۔ لائٹ ڈیزل آئل کی نئی قیمت 161 روپے 17 پیسے فی لیٹر مقرر کی گئی۔مٹی کے تیل کی قیمت میں 9 روپے 86 پیسے فی لیٹر کمی کی گئی۔ مٹی کے تیل کی نئی قیمت 173 روپے 48 پیسے فی لیٹر مقرر کی گئی۔پیٹرولیم مصنوعات کی قیمتو ں میں کمی کا اطلاق گزشتہ رات 12 بجے سے ہوگیا،جو یکم جون تک نافذ العمل رہے گا۔قیمتوں میں کمی عالمی منڈی میں تیل کی گرتی قیمتوں کے ثمرات عوام تک پہنچانے کیلئے کی گئی ہے۔,0.1,0.65,0.2,0.04,0.01,0.15,0.65,0.15,0.03,0.02,0.15,0.75,0.1,0.0,0.0,0.4,0.45,0.15,0.0,0.0,1.05,1.25,0.79,0.8800000000000001
15,2024-05-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-05-01/page-1/detail-15,233.0,پٹرول 5.45، ڈیزل 8.42روپے فی لٹر سستا,288.49,281.96,اسلام آباد (مانیٹرنگ ڈیسک، نیوز ایجنسیاں) حکومت نے آئندہ پندرہ روز کیلئے پٹرولیم مصنوعات کی قیمتوں میں کمی کردی۔ وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق وزیراعظم نے پیٹرولیم مصنوعات کی قیمتوں میں کمی منظوری دےدی ، نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 5 روپے 45 پیسے فی لٹر جبکہ ڈیزل کی قیمت میں 8 روپے 42 پیسے کی کمی کردی گئی،قیمتوں میں کمی کے بعد پٹرول کی نئی قیمت 288 روپے 49 پیسے فی لٹر اور ڈیزل کی نئی قیمت 281 روپے 96 پیسے فی لٹر ہوگئی،ادھرذرائع کا کہنا ہے مٹی کا تیل 8 روپے 74پیسے فی لیٹر اور لائٹ ڈیزل 5روپے63 پیسے فی لیٹر سستا کردیا گیا۔وزارت خزانہ کے مطابق نئی قیمتوں کا اطلاق رات 12 بجے سے ہوگیا جو 15 مئی تک نافذ العمل رہےگا ۔اد ھراوگرا نے بھی ایل پی جی کی فی کلو قیمت میں 11 روپے 88 پیسے کی کمی کردی جس کے بعد ایل پی جی کا گھریلو سلنڈر 140 روپے 18 پیسے سستا ہوگیا ۔ او گر ا نے مئی کےلئے ایل پی جی کی قیمتوں میں کمی کا نوٹیفکیشن جاری کردیا ۔نوٹیفکیشن کے مطابق ایل پی جی کی فی کلو قیمت 11 روپے 88 پیسے کی کمی کے بعد 238 روپے 46 پیسے مقرر کی گئی ہے،اس کمی کے نتیجے میں ایل پی جی کا گھریلو سلنڈر 140 روپے 18 پیسے سستا ہو کر 2 ہزار 813 روپے 85 پیسے ہوگیا ہے۔,0.1,0.6,0.25,0.04,0.01,0.1,0.6,0.25,0.03,0.02,0.15,0.75,0.1,0.0,0.0,0.2,0.65,0.15,0.0,0.0,1.05,1.05,0.74,0.73
16,2024-04-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-04-16/page-1/detail-31,211.0,پٹرول 4.53، ڈیزل 8.14، مٹی کا تیل 6.69، لائٹ ڈیزل 6.54روپے لٹر مہنگا,293.94,290.38,"لاہور (مانیٹرنگ ڈیسک) حکومت نے پیٹرولیم مصنوعات کی قیمتوں میں بڑا اضافہ کردیا۔آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا) نے پیٹرولیم مصنوعات کی قیمتوں میں اضافے کا نوٹی فکیشن جاری کردیا ہے۔اوگرا کی جانب سے جاری نوٹی فکیشن کے مطابق پیٹرول کی قیمت میں 4 روپے 53 پیسے فی لیٹر اضافہ کیا گیا ہے۔ پیٹرول کی نئی قیمت 293 روپے 94 پیسے فی لیٹر مقرر کی گئی ہے۔نوٹی فکیشن کے مطابق ڈیزل کی قیمت میں 8 روپے 14پیسے فی لیٹر اضافہ کیا گیا ہے۔ ڈیزل کی نئی قیمت 290 روپے 38 پیسے فی لیٹر مقرر کی گئی ہے۔مٹی کے تیل کی قیمت میں 6 روپے 69 پیسے فی لیٹر اضافہ کیا گیا ہے۔ مٹی کے تیل کی نئی قیمت 193 روپے 8 پیسے فی لیٹر مقرر کی گئی ہے۔لائٹ ڈیزل آئل کی قیمت میں 6 روپے 54 پیسے اضافہ کیا گیا ہے۔ لائٹ ڈیزل آئل کی نئی قیمت 174 روپے 34 پیسے فی لیٹر مقرر کی گئی ہے۔پیٹرول اور ڈیزل پر پیٹرولیم لیوی 60,60 روپے فی لیٹر پر برقرار ہے۔نئی قیمتوں کا اطلاق گزشتہ رات 12بجے سے شروع ہوگیا ۔ پیٹرول اور ڈیزل کی نئی قیمتیں اگلے 15 دن کے لیے ہوں گی۔وفاقی وزارت خزانہ کے مطابق گزشتہ 15 روز میں عالمی مارکیٹ میں پیٹرولیم مصنوعات کی قیمتوں میں اضافہ ہوا ہے۔",0.0,0.0,0.1,0.6,0.3,0.0,0.01,0.1,0.59,0.3,0.0,0.0,0.15,0.7,0.15,0.0,0.0,0.35,0.6,0.05,-1.0,-0.7,-1.2,-1.18
17,2024-04-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-04-01/page-1/detail-2,245.0,پٹرول 9.66روپے لٹر مہنگا، ڈیزل 3.32، مٹی کا تیل 2.27روپے لٹر سستا,289.41,282.24,اسلام آباد (مانیٹرنگ ڈیسک، نیوز ایجنسیاں) حکومت نے پیٹرول مہنگا جبکہ ڈیزل اور مٹی کا تیل سستا کر دیا۔وزارت خزانہ نے پیٹرولیم مصنوعات کی نئی قیمتوں کا نوٹیفکیشن جاری کردیا۔نوٹیفکیشن کے مطابق پیٹرول کی قیمت میں 9 روپے 66 پیسے فی لیٹر اضافہ کیا گیا ہے جس کے بعد پیٹرول کی نئی قیمت 289 روپے 41 پیسے فی لیٹر مقرر ہوگئی ہے۔ڈیزل کی قیمت میں 3 روپے 32 پیسے فی لیٹر کمی کردی گئی ہے۔ ڈیزل کی نئی قیمت 282 روپے 24 پیسے فی لیٹر مقرر کی گئی ہے۔اس کے علاوہ مٹی کا تیل 2 روپے 27 پیسے فی لیٹر سستا کیا گیا جس کے بعد مٹی کے تیل کی نئی قیمت 186 روپے 39 پیسے فی لیٹر مقرر ہوگئی ہے۔لائٹ ڈیزل آئل کی قیمت میں بھی 38 پیسے کمی کردی گئی جس کے بعد نئی قیمت 167روپے 80 پیسے فی لیٹر مقرر ہے۔ پیٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق آج رات 12 بجے سے ہوگا۔آئل اینڈ گیس ریگولیٹری اتھارٹی (اوگرا) نے مائع پیٹرولیم گیس (ایل پی جی) کا گھریلو سلنڈر سستا کردیا۔اوگرا کی جانب سے ایل پی جی کا گھریلو سلنڈر سستا کرنیکا نوٹیفکیشن بھی جاری کردیا گیا ہے۔ نوٹیفکیشن کے مطابق 11.8 کلوکا گھریلو سلنڈر 76 روپے 9 پیسے سستا کیا گیا ہے۔ نوٹیفکیشن کے مطابق اپریل کے لیے ایل پی جی کے 11.8 کلوگرام گھریلو سلنڈر کی قیمت 2 ہزار 954 روپے 3 پیسے مقررکی گئی ہے۔خیال رہے کہ مارچ میں ایل پی جی کا گھریلو سلنڈر 3030 روپے 12 پیسے کا تھا۔,0.0,0.1,0.7,0.15,0.05,0.1,0.3,0.4,0.15,0.05,0.0,0.1,0.35,0.55,0.0,0.0,0.25,0.4,0.35,0.0,-0.45,-0.0999999999999999,-0.15,0.25
18,2024-03-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-03-16/page-1/detail-13,70.0,پیٹرول کی قیمت برقرار، ڈیزل 1روپیہ 77پیسے فی لٹر سستا,279.75,285.56,اسلام آباد(این این آئی)حکومت نے پیٹرول کی قیمت برقرار رکھنے کا فیصلہ کیا ہے۔وزارت خزانہ نے ڈیزل کی قیمت میں 1روپیہ 77پیسے فی لیٹر کمی کا اعلان کیا جبکہ پیٹرول کی قیمت برقرار رکھنے کا فیصلہ کیا۔وزارت خزانہ کے مطابق پیٹرول کی قیمت 279روپے75پیسے برقرار رہے گی جبکہ ڈیزل کی نئی قیمت 285روپے 56پیسے فی لیٹر مقررکی گئی ہے۔وزارت خزانہ کے مطابق نئی قیمتوں کا اطلاق 16مارچ سے 31مارچ تک ہوگا۔,0.1,0.6,0.2,0.05,0.05,0.0,0.1,0.7,0.15,0.05,0.05,0.65,0.25,0.03,0.02,0.0,0.1,0.9,0.0,0.0,0.68,0.1,0.6499999999999999,-0.15
19,2024-03-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-03-01/page-1/detail-37,107.0,پٹرول فی لٹر 4.13روپے مہنگا، ہائی سپیڈ ڈیزل کی قیمت برقرار,279.75,287.33,لاہور (مانیٹرنگ ڈیسک) نگران حکومت نے پٹرول کی قیمت میں اضافہ کردیا جبکہ ڈیزل کی قیمت برقرار رکھی ہے۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 4 روپے 13 پیسے فی لٹر اضافہ اور ہائی سپیڈ ڈیزل کی قیمت برقرار رکھنے کا فیصلہ کیا گیا ہے۔قیمت میں اضافے کے بعد پٹرول کی نئی قیمت 279 روپے 75 پیسے فی لٹر ہوگئی جبکہ ہائی سپیڈ ڈیزل کی قیمت بغیر کسی تبدیلی کے 287 روپے 33 پیسے فی لٹر مستحکم رہی۔وزارت خزانہ کے مطابق پٹرول کی نئی قیمت کا اطلاق گزشتہ رات 12 بجے سے شروع ہو گیا جو 15 مارچ تک نافذ العمل رہیگا۔,0.0,0.02,0.1,0.7,0.18,0.0,0.02,0.7,0.23,0.05,0.0,0.0,0.15,0.55,0.3,0.0,0.05,0.75,0.15,0.05,-1.15,-0.2,-1.04,-0.31
20,2024-02-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-02-16/page-1/detail-4,94.0,پیٹرول 73۔2، ہائی سپیڈ ڈیزل 73۔8روپے فی لیٹر مہنگا,275.62,287.33,                                                             اسلام آباد (مانیٹرنگ ڈیسک)نگران حکومت کی جانب سے پیٹرولیم مصنوعات کی قیمتوں میں اضافہ کر دیا گیا ہے۔وزارت خزانہ نے قیمتوں میں اضافے کا نوٹیفکیشن جاری کر دیا۔نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 2 روپے 73 پیسے فی لٹر جبکہ ہائی سپیڈ ڈیزل کی قیمت میں 8 روپے 37 پیسے فی لیٹر اضافہ کیا گیا ہے۔ پیٹرول کی نئی قیمت 275 روپے 62 پیسے فی لیٹر جبکہ ہائی سپیڈ ڈیزل کی نئی قیمت میں 287 روپے 33 پیسے فی لیٹر مقرر ہوگئی۔ پیٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق گزشتہ رات 12 بجے سے ہو گیا۔پیٹرول,0.0,0.03,0.1,0.6,0.27,0.0,0.01,0.15,0.65,0.19,,0.0,0.05,0.4,,0.0,0.0,0.99,0.01,0.0,,-0.01,-1.11,-1.02
21,2024-02-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-02-01/page-1/detail-16,119.0,پٹرول 13.55، ہائی اسپیڈ ڈیزل فی لٹر 2.75روپے مہنگا، نوٹیفکیشن جاری,272.89,278.96,                                                 اسلام آباد (مانیٹرنگ ڈیسک)نگران وفاقی حکومت نے پٹرولیم مصنوعات کی قیمتوں میں اضافہ کردیا۔ عوام پر پیٹرول بم گراتے ہوئے آئندہ 15 روز کیلئے پیٹرول کی فی لیٹر قیمت میں 13 روپے55پیسے جبکہ ہائی اسپیڈ ڈیزل کی قیمت میں 2 روپے 75 پیسے کا اضافہ کردیا۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق آئندہ پندہ روز کیلئے پیٹرول کی فی لیٹر نئی قیمت 272 روپے 89 پیسے ہوگئی، جبکہ ہائی اسپیڈ ڈیزل کی نئی قیمت 278 روپے 96 پیسے پر پہنچ گئی۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق آئندہ پندرہ روز کیلئے مٹی کے تیل اور لائٹ ڈیزل کی قیمتوں کو برقرار رکھا گیا ہے۔نئی قیمتوں کا اطلاق یکم فروری کی رات بارہ بجے سے 15 فروری تک ہوگا۔پیٹرول ,0.0,0.05,0.15,0.5,0.3,0.0,0.01,0.1,0.55,0.34,0.0,0.0,0.15,0.75,0.1,0.0,0.0,0.2,0.3,0.5,-0.95,-1.3,-1.05,-1.22
22,2024-01-16,https://dailypakistan.com.pk/E-Paper/lahore/2024-01-16/page-1/detail-0,159.0,پٹرول 8، مٹی کا تیل 1.97روپے، لائٹ ڈیزل 92پیسے فی لٹر سستا، ہائی سپیڈ ڈیزل کی قیمت برقرار، نوٹیفکیشن جاری,259.34,276.21,                                                            اسلام آباد(مانیٹرنگ ڈیسک) حکومت نے پیٹرول کی قیمت میں 8روپے،مٹی کے تیل کی قیمت میں 1.97روپے اورلائٹ ڈیزل کی قیمت میں 92پیسے فی لیٹر کمی جبکہ ہائی سپیڈ ڈیزل قیمت برقرار رکھنے کا اعلان کردیا ہے۔وزارت خزانہ کی جانب سے پیٹرولیم مصنوعات کی قیمتوں میں ردوبدل کا نوٹیفکیشن جاری کردیا گیا ہے۔نوٹیفکیشن کے مطابق پیٹرول کی فی لیٹر قیمت میں 8 روپے کمی کی گئی ہے۔8 روپے کمی کے بعد پیٹرول کی نئی قیمت 259 روپے 34 پیسے فی لیٹر مقرر کی گئی ہے۔ ڈیزل کی قیمت 276 روپے 21 پیسے فی لیٹر پر برقرار ہے۔مٹی کے تیل کی قیمت میں 1 روپے97 پیسے فی لیٹرکمی کردی گئی ہے، مٹی کے تیل کی نئی قیمت 186 روپے86 پیسے مقرر کی گئی ہے۔لائٹ ڈیز ل آئل کی قیمت میں بھی 92 پیسے کمی کی گئی ہے، نئی قیمت 164 روپے 83 پیسے مقرر کی گئی ہے۔نوٹیفکیشن کے مطابق پٹرولیم مصنوعات کی نئی قیمتوں کا اطلاق گزشتہ رات 12 بجے سے ہوگیا ہے۔پٹرول,0.0,0.1,0.8,0.05,0.05,0.1,0.5,0.3,0.07,0.03,0.1,0.65,0.25,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.8500000000000001,0.15,-0.05,0.5700000000000001
23,2024-01-01,https://dailypakistan.com.pk/E-Paper/lahore/2024-01-01/page-1/detail-15,163.0,پٹرول ، ڈیزل کی قیمتیں برقرار،مٹی کا تیل2.19 روپے فی لٹر سستا,267.34,276.21,لاہور (مانیٹر نگ ڈیسک) حکومت کا پٹرولیم مصنوعات کی قیمتیں برقرار رکھنے کا فیصلہ، وزیراعظم نے منظوری دےدی۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق 15 جنو ر ی 2024 تک پٹرول اور ڈیزل کی قیمت بغیر کسی رد وبدل کے برقرار رکھنے کا فیصلہ کیا گیا ہے۔نوٹیفکیشن کے مطابق پٹرول کی قیمت 267 روپے 34 پیسے فی لٹر اور ہائی سپیڈ ڈیزل کی قیمت 276 روپے 21 پیسے فی لٹر پر مستحکم رہے گی۔دوسری جانب مٹی کے تیل کی قیمت میں 2 روپے 19 پیسے کمی کی گئی جبکہ لائٹ ڈیزل کی قیمت میں 1 روپے 11 پیسہ فی لٹر اضافہ کیا گیا۔قیمتوں میں ردو بدل کے بعد مٹی کے تیل کی قیمت 201 روپے 16 پیسے اور لائٹ ڈیزل کی قیمت 175 روپے 93 پیسے فی لٹر ہوگئی۔یاد رہے کہ 15 دسمبر کو حکومت کی جانب سے پٹرول کی قیمت میں 15 روپے اور ڈیزل کی قیمت میں 13 روپے 50 پیسے فی لٹر کمی کا اعلان کیا گیا تھا۔ پٹرول ,0.05,0.3,0.45,0.15,0.05,0.0,0.1,0.6,0.2,0.1,0.05,0.4,0.55,0.0,0.0,0.01,0.3,0.6,0.08,0.01,0.5,0.2199999999999999,0.15,-0.3
24,2023-12-16,https://dailypakistan.com.pk/E-Paper/rawalpindi/2023-12-16/page-1/detail-17,123.0,پٹرول 14، ہائی سپیڈ ڈیزل، 13.50، مٹی کا تیل 10.14روپے فی لٹر سستا,267.34,276.21,                                                            لاہور (مانیٹر نگ ڈیسک) مہنگائی کے ستائے عوام کیلئے خوشخبری، حکومت نے پٹرولیم مصنوعات کی قیمتوں میں کمی کا اعلان کر دیا۔وزارت خزانہ کی جانب سے جاری نوٹیفکیشن کے مطابق پٹرول کی قیمت میں 14 روپے فی لٹر کمی کی گئی جس کے بعد پٹرول کی نئی قیمت 267 روپے 34 پیسے فی لٹر ہوگئی۔ہائی سپیڈ ڈیزل کی قیمت میں 13 روپے 50 پیسے، مٹی کے تیل کی قیمت میں 10 روپے 14 پیسے اور لائٹ ڈیزل کی قیمت میں 11 روپے 29 پیسہ فی لٹر کمی کی گئی ہے۔قیمتوں میں کمی کے بعد ہائی سپیڈ ڈیزل کی نئی قیمت267 روپے21 پیسے، مٹی کے تیل کی قیمت 191 روپے 02 پیسے اور لائٹ ڈیزل کی قیمت 164 روپے 64 پیسے فی لٹر ہوگئی۔ پٹرول,0.1,0.6,0.25,0.03,0.02,0.15,0.6,0.2,0.03,0.02,0.08,0.72,0.15,0.03,0.02,0.45,0.45,0.1,0.0,0.0,0.8099999999999999,1.35,0.73,0.8300000000000001
25,2023-12-01,https://dailypakistan.com.pk/E-Paper/rawalpindi/2023-12-01/page-1/detail-19,67.0,پیٹرول کی قیمت برقرار ، ڈیزل 7روپے فی لیٹر سستا,281.34,289.71,                                                             اسلام آباد (مانےٹر نگ ڈےسک)نگران وفاقی حکومت نے پیٹرول کی قیمت برقرار رکھنے کا فیصلہ کرلیا ۔ذرائع کے مطابق آئندہ 15 روز کیلئے پیٹرول کی قیمت میں اضافہ یا کمی نہیں کی جا رہی ہے۔ذرائع کا کہنا ہے کہ ڈیزل کی قیمت میں 7 روپے فی لیٹر کمی کی منظوری دی گئی ہے۔ذرائع کے مطابق نگران وزیراعظم نے پیٹرولیم مصنوعات کی قیمتوں میں ردو بدل کی منظوری دے دی۔ پیٹرول,0.1,0.4,0.3,0.15,0.05,0.1,0.5,0.3,0.05,0.05,0.0,0.55,0.45,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.55,0.65,0.35,0.55
